Molecule ChEMBL ID,pIC50,Smiles
CHEMBL204745,4.519418213170831,O=C(O)CC(C(=O)O)N1CSC(=S)N(CCCCCCN2CN(C(CC(=O)O)C(=O)O)CSC2=S)C1
CHEMBL204793,3.5228787452803374,CCc1ccc(OCc2ccccc2NC(=O)c2ccc3nc(C)cnc3c2)cc1
CHEMBL2047930,3.7923387088032188,C=C(C(=O)OC)C(O)c1cccc([N+](=O)[O-])c1
CHEMBL204816,4.3851027839668655,Cc1nc(NCCCn2ccnc2)cc(-c2cncc(-c3ccc(F)cc3)c2)n1
CHEMBL204817,5.139063379299906,CSCCC(C(=O)O)N1CSC(=S)N(CCCCCCN2CN(C(CCSC)C(=O)O)CSC2=S)C1
CHEMBL204953,4.613857891069181,O=C(O)CCCN1CSC(=S)N(CCCCCCN2CN(CCCC(=O)O)CSC2=S)C1
CHEMBL205181,3.5228787452803374,O=C(Nc1cccc2c1oc1ccccc12)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1
CHEMBL205182,3.5228787452803374,CCc1ccc(OCc2ccccc2NC(=O)c2ccc3nc(C)c(C)nc3c2)cc1
CHEMBL20649,4.837734385701978,c1ccc(C(c2ccn(-c3ccccc3)c2)n2ccnc2)cc1
CHEMBL2069129,4.236572006437063,CC(O)(C1CCCCN1)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O[Si](C)(C)C(C)(C)C)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL2069130,5.050609993355087,CC(O)(C1CCCCN1)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL2070531,4.100288905428855,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)Cc2ccccc2)n1
CHEMBL2070532,4.861066059743076,O=C(NCCCn1ccnc1[N+](=O)[O-])c1ccc(C(F)(F)F)cc1
CHEMBL2070533,4.443335737877431,O=C(NCCCn1ccnc1[N+](=O)[O-])c1ccc(OC(F)(F)F)cc1
CHEMBL2070534,4.475733731233022,O=C(NCCn1cnc([N+](=O)[O-])n1)c1ccc(C(F)(F)F)cc1
CHEMBL2070535,5.100726812682396,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1ccc(C(F)(F)F)cc1
CHEMBL2070536,4.5338741295818,O=C(NCCn1cnc([N+](=O)[O-])n1)c1ccc(OC(F)(F)F)cc1
CHEMBL2070537,4.88672530753565,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1ccc(OC(F)(F)F)cc1
CHEMBL2070538,4.428058364925538,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1cccc(C(F)(F)F)c1
CHEMBL2070539,4.908684840302777,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL2070540,4.015450185517288,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccc(C(F)(F)F)nc1
CHEMBL2070541,4.700274846024363,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccc2ccccc2n1
CHEMBL2070542,4.872571222148401,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1ccc2ccccc2n1
CHEMBL2070543,4.202801730161041,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1cnc2ccccc2n1
CHEMBL2070544,5.07727454200674,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccc(-c2ccccc2)cc1
CHEMBL2070676,4.9831755565720215,O=C(Cn1cnc([N+](=O)[O-])n1)NCc1ccc(C(F)(F)F)cc1
CHEMBL2070677,4.289290434275663,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCC(Cc2ccccc2)CC1
CHEMBL2070678,5.228412519118745,Cc1ccc2nc(NC(=O)Cn3cnc([N+](=O)[O-])n3)sc2c1
CHEMBL2070679,5.235077015350111,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1nc2ccc(Cl)cc2s1
CHEMBL2070680,5.329754146925875,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1nc2cc(Cl)ccc2o1
CHEMBL2070681,4.941953769604718,O=C(NCCCn1cnc([N+](=O)[O-])n1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL2070682,4.808269606637143,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1ccc(C(F)(F)F)cc1
CHEMBL2070683,4.489723155582645,O=[N+]([O-])c1ncn(CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1
CHEMBL2070684,4.8830603534492445,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1
CHEMBL2070685,5.108462542327436,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1
CHEMBL2070686,4.3363932918754795,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(C(F)(F)F)ccc2C(F)(F)F)n1
CHEMBL2070687,4.4780777551165,O=[N+]([O-])c1ncn(CCNS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1
CHEMBL2070688,4.6831912479469775,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1
CHEMBL2070689,4.4185054577091005,Cc1ccc(S(=O)(=O)NCCCn2cnc([N+](=O)[O-])n2)cc1
CHEMBL2070690,5.107905397309519,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(OC(F)(F)F)cc2)n1
CHEMBL2070691,3.9474599540659776,O=[N+]([O-])c1ncn(CCNS(=O)(=O)Cc2ccccc2)n1
CHEMBL2070692,3.4786003718846246,Cn1ccnc1S(=O)(=O)NCCn1cnc([N+](=O)[O-])n1
CHEMBL2070693,3.6513641865719553,Cn1ccnc1S(=O)(=O)NCCCn1cnc([N+](=O)[O-])n1
CHEMBL2070694,4.481486060122113,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(Cl)s2)n1
CHEMBL2070695,5.122628654130226,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)n1
CHEMBL2070696,4.483200295918375,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cccc3cccnc23)n1
CHEMBL207155,4.0,C1=Cc2nc1cc1ccc([nH]1)c(-c1ccccc1)c1nc(cc3ccc([nH]3)c2-c2ccccc2)C=C1
CHEMBL207675,4.299024162007586,C[C@H]1[C@H](OC(=O)CCC(=O)[O-])O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3.[Na+]
CHEMBL2079699,4.24184537803261,
CHEMBL2088011,5.335358024443874,O=C(Nc1cccc(Cl)c1)c1cc(Cl)ccc1O
CHEMBL2088012,5.679853713888946,O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1O
CHEMBL2088013,5.416801226031377,O=C(Nc1ccc(Br)cc1)c1cc(Cl)ccc1O
CHEMBL208810,4.142833745145346,O=S(=O)(c1ccc(Cl)cc1)N1CCCN(Cc2ccc(Cl)cc2Cl)CC1
CHEMBL208854,5.602029592842074,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(F)c2)cc1[N+](=O)[O-]
CHEMBL208883,4.0,COc1ccccc1NC(=O)CSCc1cnc(C)c(O)c1O
CHEMBL208908,5.086186147616283,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4OC)c3o2)cc1
CHEMBL209066,4.0,O=C(O)c1ccccc1C(=O)NCCNc1ccc(C(F)(F)F)cn1
CHEMBL209272,4.0,COc1cc(C2SCCS2)cc(Br)c1Oc1cc(C)c(C(F)(F)F)cc1[N+](=O)[O-]
CHEMBL2093320,4.300000029139089,CS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)s3)cs2)cc1
CHEMBL2094001,4.413412695328245,C(=C1CN2CCC1CC2)c1ccc(C2OCCO2)cc1
CHEMBL2094282,5.7447274948966935,O=C(Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1)c1ccco1
CHEMBL2094534,6.844663962534938,Cc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)C2CCCC2)n1
CHEMBL2094559,4.594011527831523,CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1
CHEMBL2094683,4.809668301829708,O=C(NCCc1n[nH]c(-c2ccc(F)cc2)n1)c1cccc(F)c1
CHEMBL2094988,4.0762380391713,CCc1ccccc1/N=C(\NCCN1CCOCC1)NC(=O)c1ccccc1
CHEMBL2095130,5.580044251510242,CCS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccccc3F)cc21
CHEMBL2096885,5.4071573168689,C[N+](C)(C)C1CCCC1OP(=O)([O-])OCCCCCCCCCCC=C1C2CC3CC(C2)CC1C3
CHEMBL2098124,5.350000194250999,CCc1c(C)nc(-n2nc(C)cc2NC(=O)COc2ccccc2F)[nH]c1=O
CHEMBL2098276,5.4500005015687,COc1ccc(C(=O)[C@H]2C[C@@H]2CN(Cc2ccccn2)Cc2ccccn2)cc1
CHEMBL2098408,5.449999932356823,CCS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1
CHEMBL210136,6.251998139095916,Cc1cc(Sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl
CHEMBL2105450,5.112945621949043,O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl
CHEMBL2105542,4.483364318113697,Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O
CHEMBL210607,4.6020599913279625,O=S(=O)(Nc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)c1cc(Cl)c(Cl)cc1Cl
CHEMBL211029,4.045757490560675,O=C(Cc1ccccc1)NCCCNCCCCNCCCNC(=O)Cc1ccccc1
CHEMBL2113602,3.8794260687941504,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(I)nc32)[C@H](O)[C@@H]1O
CHEMBL211452,4.408967689067309,Cc1cc(Sc2nnc3oc(O)cc(C)c2-3)c(C)cc1Cl
CHEMBL211536,4.096910013008056,O=[N+]([O-])c1ccc(Oc2c(Cl)cccc2Cl)c(Cl)c1Oc1c(Cl)cccc1Cl
CHEMBL211757,4.0,CSc1cccc(-n2c(S)nnc2CCc2ccc(O)cc2)c1
CHEMBL211920,5.958607314841775,N=C(N)c1ccc(-c2cnc(-c3ccc(C(=N)N)cc3)nc2)cc1
CHEMBL212086,4.020907099361674,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(c3ccc(F)cc3)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL212218,5.638136253468664,Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl
CHEMBL212263,5.244062675861986,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(F)c2)cc1[N+](=O)[O-]
CHEMBL212284,4.0,N#CC1=C(N)Oc2cc3ccccc3c(O)c2C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL212314,4.176525770829699,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(Br)cc3Cl)s2)cs1
CHEMBL212331,5.251905831904615,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(F)cc2)cc1[N+](=O)[O-]
CHEMBL21313,4.559405738160169,Cc1ccc(C(c2ccn(-c3ccc(F)cc3)c2)n2ccnc2)cc1
CHEMBL213259,4.0,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)cc2)nc1
CHEMBL213812,4.066006836168758,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(c3ccccc3)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL214082,5.823908740944319,N#CC(C#N)=Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL214373,4.0,CC(=O)OC[C@H]1O[C@@H](n2cc(C=O)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL214455,4.521433504406157,CC(=O)OC[C@H]1O[C@@H](n2cc(C=C(C#N)C#N)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL214474,4.0,CC(=O)OC[C@H]1O[C@@H](n2cc(/C=C/C#N)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL214697,4.926935982160881,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12
CHEMBL214700,4.036212172654444,N#C/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL214738,5.508638306165727,O=c1cc(-c2ccc(OCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12
CHEMBL214789,4.887345359137068,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12
CHEMBL214866,5.136677139879544,COC(=O)/C(C#N)=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL214955,5.853871964321762,N#CC1=C(N)OC2=C(C(=O)CCC2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL214966,5.142667503568731,CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL215017,5.173925197299173,O=c1cc(-c2ccc(OCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12
CHEMBL215044,4.0,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)Oc4cc5ccccc5c(O)c43)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL215285,4.16304326294045,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CCC4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL2153501,4.607303046740334,CCCCCCCCCCCC#CC(=O)O
CHEMBL2153502,4.958607314841775,CCCCCCCCCCCCCCCC#CC(=O)O
CHEMBL215484,6.086186147616283,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)nc2)cc1
CHEMBL215692,6.568636235841012,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)cc2)cc1
CHEMBL215710,4.095825631715837,CC(=O)OC[C@H]1O[C@@H](n2cc(C3C(C#N)=C(N)OC4=C3C(=O)CC(c3ccc(Cl)cc3)C4)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
CHEMBL2158020,7.585026652029182,CC(C)Oc1cc(-c2ccc(-c3ccc(NC(=N)c4ccccn4)c(OC(C)C)c3)o2)ccc1NC(=N)c1ccccn1.CS(=O)(=O)O
CHEMBL2159429,4.698970004336019,CSC(=CC(=O)/C=C/c1ccc(Cl)cc1)SC
CHEMBL2159430,4.3979400086720375,CSC(=CC(=O)/C=C/c1ccccc1Cl)SC
CHEMBL2159431,4.3979400086720375,CSC(=CC(=O)/C=C/c1ccc([N+](=O)[O-])cc1)SC
CHEMBL2159574,5.290730039024169,CSC(=CC(=O)/C=C/c1cccc([N+](=O)[O-])c1)SC
CHEMBL2159575,4.3979400086720375,CSC(=CC(=O)/C=C/c1ccc(F)cc1)SC
CHEMBL2159576,5.448550002027124,COc1cc(/C=C/C(=O)C=C(SC)SC)ccc1OCc1ccccc1
CHEMBL2159577,4.698970004336019,CSC(=CC(=O)/C=C/c1ccc(-n2cnnc2)cc1)SC
CHEMBL2159578,4.3979400086720375,CSC(=CC(=O)/C=C/c1ccc(-n2ccnc2)cc1)SC
CHEMBL2159751,8.154901959985743,COc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1.CS(=O)(=O)O
CHEMBL2159752,7.6777807052660805,CS(=O)(=O)O.Cc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1
CHEMBL2159753,6.823908740944319,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2F)o1.CS(=O)(=O)O
CHEMBL2159754,8.275724130399212,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2)o1.CS(=O)(=O)O
CHEMBL216136,3.6989700043360187,O=c1cc(-c2ccc(OCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12
CHEMBL216170,3.9770452664824956,O=c1cc(-c2ccc(OCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12
CHEMBL216289,4.0,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL2165401,4.7500000606477375,COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc(OC)c(OC)c3CN1CC2
CHEMBL2169912,5.30033623392066,CCOC(=O)CCN(CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1)CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL2172395,5.142667503568731,O=c1cc(-c2ccc(Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)cc2)oc2cc(O)cc(O)c12
CHEMBL2172396,5.318758762624412,O=c1cc(-c2ccc(OCCOCCN(CCO)CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)cc2)oc2ccccc12
CHEMBL2172397,5.795880017344075,CC(C)(C)OC(=O)N(CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1)CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL2172398,4.99290780124936,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccccc3)cc2)oc2ccccc12
CHEMBL2172399,4.0,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccc([N+](=O)[O-])cc3)cc2)oc2ccccc12
CHEMBL2172400,4.0,COC(=O)c1ccc(CN(CCOCCOc2ccc(-c3cc(=O)c4ccccc4o3)cc2)CCOCCOc2ccc(-c3cc(=O)c4ccccc4o3)cc2)cc1
CHEMBL2172401,6.68837535480105,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccncc3)cc2)oc2ccccc12
CHEMBL2172402,5.376750709602099,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccccn3)cc2)oc2ccccc12
CHEMBL2172403,4.0,O=C(O)CCC(=O)N(CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1)CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL2172404,6.085348113584487,CS(=O)(=O)N(CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1)CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL2172405,4.0,Cc1ccc(S(=O)(=O)N(CCOCCOc2ccc(-c3cc(=O)c4ccccc4o3)cc2)CCOCCOc2ccc(-c3cc(=O)c4ccccc4o3)cc2)cc1
CHEMBL2172406,4.892896085172775,O=c1cc(-c2ccc(OCCOCCN(CCCc3ccccc3)CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)cc2)oc2ccccc12
CHEMBL2172407,4.0,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccccc3F)cc2)oc2ccccc12
CHEMBL2172408,4.0,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3cccc(F)c3)cc2)oc2ccccc12
CHEMBL2172409,4.0,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccc(F)cc3)cc2)oc2ccccc12
CHEMBL2172410,4.0,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccc(F)cc5o4)cc3)Cc3ccc(F)c(F)c3)cc2)oc2ccccc12
CHEMBL2172411,4.47755576649368,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3cc(F)c(F)c(F)c3)cc2)oc2ccccc12
CHEMBL2172412,4.85078088734462,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccc(C(F)(F)F)cc3)cc2)oc2ccccc12
CHEMBL2172413,5.236572006437063,O=c1cc(-c2ccc(OCCN(CCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccncc3)cc2)oc2ccccc12
CHEMBL2172414,6.356547323513812,O=c1cc(-c2cccc(OCCOCCN(CCOCCOc3cccc(-c4cc(=O)c5ccccc5o4)c3)Cc3ccncc3)c2)oc2ccccc12
CHEMBL2172415,5.3979400086720375,O=c1cc(-c2ccccc2OCCOCCN(CCOCCOc2ccccc2-c2cc(=O)c3ccccc3o2)Cc2ccncc2)oc2ccccc12
CHEMBL2172416,5.508638306165727,O=c1c(OCCOCCN(CCOCCOc2c(-c3ccccc3)oc3ccccc3c2=O)Cc2ccncc2)c(-c2ccccc2)oc2ccccc12
CHEMBL2172417,6.180905179904581,COc1cc(-c2cc(=O)c3ccccc3o2)ccc1OCCOCCN(CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1OC)Cc1ccncc1
CHEMBL2172418,6.008773924307505,COc1c(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4oc5ccccc5c(=O)c4OC)cc3)Cc3ccncc3)cc2)oc2ccccc2c1=O
CHEMBL2172419,6.443697499232712,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5cc(F)ccc5o4)cc3)Cc3ccncc3)cc2)oc2ccc(F)cc12
CHEMBL2172420,6.008773924307505,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3cccnc3)cc2)oc2ccccc12
CHEMBL2172421,5.0,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccnc(Br)c3)cc2)oc2ccccc12
CHEMBL2172422,5.119186407719209,N#Cc1cc(CN(CCOCCOc2ccc(-c3cc(=O)c4ccccc4o3)cc2)CCOCCOc2ccc(-c3cc(=O)c4ccccc4o3)cc2)ccn1
CHEMBL2172423,5.119186407719209,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccncc3Br)cc2)oc2ccccc12
CHEMBL2172424,6.236572006437063,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccncn3)cc2)oc2ccccc12
CHEMBL2172425,4.690369832574102,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)Cc3ccnc4ccccc34)cc2)oc2ccccc12
CHEMBL2172530,4.619788758288394,O=c1c(O)c(-c2ccc(OCCOCCOCCOCCOc3ccc(-c4oc5ccccc5c(=O)c4O)cc3)cc2)oc2ccccc12
CHEMBL2172531,4.619788758288394,O=c1cc(-c2ccc(OCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cccc5o4)cc3)cc2)oc2cccc(O)c12
CHEMBL2172532,5.107905397309519,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)cc2)oc2ccccc12
CHEMBL2172533,4.721246399047171,Cc1c(-c2ccc(OCCOCCOCCOCCOc3ccc(-c4oc5ccccc5c(=O)c4C)cc3)cc2)oc2ccccc2c1=O
CHEMBL2172534,5.619788758288394,O=c1cc(-c2ccc(OCCOCCOCCOCCOc3ccc(-c4cc(=O)c5ccc(F)cc5o4)cc3)cc2)oc2cc(F)ccc12
CHEMBL2172535,5.638272163982407,O=c1cc(-c2ccc(OCCOCCNCCOCCOc3ccc(-c4cc(=O)c5ccccc5o4)cc3)cc2)oc2ccccc12
CHEMBL2172536,5.377243666092925,CCN(CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1)CCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL217387,3.6989700043360187,O=c1cc(-c2ccc(OCCOCCOCCOCCO)cc2)oc2cc(O)cc(O)c12
CHEMBL217675,5.522878745280337,CC1=NN(c2ccccc2)C(=O)/C1=C(\C)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL2177124,5.497328221551159,NCCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2178998,5.113168201577324,NCCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2178999,5.145434585629745,NCCCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179000,5.526950801564052,NCCCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179001,4.880100090776451,NCCCNCCCCNCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179002,4.83067216721065,NCCCNCCCNCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179003,4.833679794806269,NCCCNCCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179004,5.134604826010246,NCCCNCCCCNCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179005,5.330851454883654,NCCCNCCCNCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179006,5.158467470808544,NCCCNCCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F
CHEMBL2179173,5.416801226031377,O=C(Nc1cc(Cl)cc(Cl)c1)c1cc(Cl)ccc1O
CHEMBL218650,9.372363747448347,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
CHEMBL218974,7.522878745280337,C[C@]1(COc2ccc(OC(F)(F)F)cc2)Cn2cc([N+](=O)[O-])nc2O1
CHEMBL219919,6.853871964321762,CC1(COc2ccccc2)Cn2cc([N+](=O)[O-])nc2O1
